"Time","Target/4","Rpm/4","Accel(rpm/s)","Power","D"
"14826","725.000000","716.970498","1562.500000","115.421757","-0.217691"
"14836","725.000000","717.237423","-312.500000","115.325965","-0.387693"
"14846","725.000000","717.464310","-312.500000","115.248797","-0.491664"
"14856","725.000000","716.485288","-1562.500000","115.627234","0.389886"
"14866","725.000000","715.653120","-1562.500000","115.931942","0.977644"
"14876","725.000000","715.648902","937.500000","115.912997","0.785489"
"14886","725.000000","714.239067","-3750.000000","116.312997","1.756260"
"14896","725.000000","713.040707","-3750.000000","116.712997","2.363696"
"14906","725.000000","712.022101","0.000000","117.112997","2.705841"
"14916","725.000000","711.156286","0.000000","117.442384","2.857325"
"14926","725.000000","710.654718","312.500000","117.570969","2.687114"
"14936","725.000000","710.228385","312.500000","117.674841","2.490758"
"14946","725.000000","710.100377","312.500000","117.670666","2.095012"
"14956","725.000000","709.991571","312.500000","117.667582","1.763055"
"14966","725.000000","710.836585","1250.000000","117.312833","0.734433"
"14976","725.000000","711.554847","1250.000000","117.027343","0.012936"
"14986","725.000000","710.993495","-1562.500000","117.238140","0.459431"
"14996","725.000000","710.516346","-1562.500000","117.407900","0.749264"
"15006","725.000000","710.579519","625.000000","117.368412","0.548873"
"15016","725.000000","710.633216","625.000000","117.336696","0.396140"
"15026","725.000000","710.913234","312.500000","117.223090","0.092898"
"15036","725.000000","711.151249","312.500000","117.131646","-0.116093"
"15046","725.000000","710.416061","-1250.000000","117.410514","0.495275"
"15056","725.000000","709.791152","-1250.000000","117.635079","0.896148"
"15066","725.000000","709.963104","937.500000","117.551606","0.579356"
"15076","725.000000","710.109264","937.500000","117.484484","0.346558"
"15086","725.000000","709.999124","-312.500000","117.518618","0.365358"
"15096","725.000000","709.905506","-312.500000","117.546146","0.367181"
"15106","725.000000","708.888430","-1250.000000","117.920856","1.107405"
"15116","725.000000","708.023915","-1250.000000","118.222658","1.577536"
"15126","725.000000","707.757828","625.000000","118.289579","1.474899"
"15136","725.000000","708.000404","1250.000000","118.167397","0.985858"
"15146","725.000000","708.206593","1250.000000","118.069167","0.623735"
"15156","725.000000","708.147479","-312.500000","118.078295","0.546279"
"15166","725.000000","708.097232","-312.500000","118.085716","0.477221"
"15176","725.000000","707.351397","-937.500000","118.356129","0.978445"
"15186","725.000000","706.717438","-937.500000","118.573950","1.289923"
"15196","725.000000","706.412947","312.500000","118.661350","1.275531"
"15206","725.000000","706.154130","312.500000","118.731879","1.227479"
"15216","725.000000","705.465386","-625.000000","118.965070","1.532979"
"15226","725.000000","704.879953","-625.000000","119.153000","1.694729"
"15236","725.000000","704.851085","625.000000","119.128265","1.378878"
"15246","725.000000","704.826547","625.000000","119.108535","1.122732"
"15256","725.000000","705.274440","625.000000","118.916550","0.539871"
"15266","725.000000","705.655149","625.000000","118.762066","0.127330"
"15276","725.000000","705.510002","-625.000000","118.813968","0.217982"
"15286","725.000000","705.386626","-625.000000","118.855779","0.273086"
"15296","725.000000","705.047382","-312.500000","118.977600","0.489864"
"15306","725.000000","704.759025","-312.500000","119.075735","0.622577"
"15316","725.000000","703.810796","-937.500000","119.419195","1.256645"
"15326","725.000000","703.004802","-937.500000","119.695860","1.650111"
"15336","725.000000","702.554082","312.500000","119.830678","1.680665"
"15346","725.000000","702.170969","312.500000","119.939434","1.651022"
"15356","725.000000","701.610949","-312.500000","120.115330","1.768834"
"15366","725.000000","701.134932","-312.500000","120.257167","1.795881"
"15376","725.000000","701.433442","937.500000","120.107214","1.197897"
"15386","725.000000","699.812176","-5000.000000","120.507214","2.255330"
"15396","725.000000","698.434099","-5000.000000","120.907214","2.906725"
"15406","725.000000","697.731484","625.000000","121.307214","2.887472"
"15416","725.000000","697.134262","625.000000","121.529510","2.787756"
"15426","725.000000","696.157872","-625.000000","121.838089","3.011316"
"15436","725.000000","695.327942","-625.000000","122.086906","3.072998"
"15446","725.000000","694.153750","-625.000000","122.463869","3.397751"
"15456","725.000000","693.155688","-625.000000","122.767788","3.516651"
"15466","725.000000","694.651085","3125.000000","122.367788","1.617003"
"15476","725.000000","695.922172","3125.000000","121.967788","0.276733"
"15486","725.000000","696.065096","-1250.000000","121.567788","0.107047"
"15496","725.000000","696.186582","-1250.000000","121.512305","-0.011551"
"15506","725.000000","696.289844","0.000000","121.473721","-0.091851"
"15516","725.000000","696.377618","0.000000","121.442647","-0.143699"
"15526","725.000000","695.983475","-625.000000","121.593862","0.200355"
"15536","725.000000","695.648454","-625.000000","121.715623","0.428301"
"15546","725.000000","694.426186","-1250.000000","122.115623","1.320455"
"15556","725.000000","693.387258","-1250.000000","122.515623","1.887506"
"15566","725.000000","692.972919","625.000000","122.645263","1.841476"
"15576","725.000000","692.620731","625.000000","122.739014","1.754931"
"15586","725.000000","692.790122","625.000000","122.638470","1.268433"
"15596","725.000000","692.934103","625.000000","122.557696","0.899561"
"15606","725.000000","693.525238","625.000000","122.316538","0.246741"
"15616","725.000000","694.027702","625.000000","122.122430","-0.204579"
"15626","725.000000","693.986047","-625.000000","122.142389","-0.130339"
"15636","725.000000","694.888140","2500.000000","121.805939","-0.825945"
"15646","725.000000","695.654919","2500.000000","121.534975","-1.274179"
"15656","725.000000","696.306681","0.000000","121.316670","-1.540753"
"15666","725.000000","696.860679","0.000000","121.140723","-1.675801"
"15676","725.000000","696.862827","-625.000000","121.175107","-1.342359"
"15686","725.000000","696.864653","-625.000000","121.202610","-1.075348"
"15696","725.000000","697.803705","1250.000000","120.872109","-1.611520"
"15706","725.000000","698.601899","1250.000000","120.605829","-1.927772"
"15716","725.000000","697.639739","-2187.500000","121.005829","-0.772489"
"15726","725.000000","696.821903","-2187.500000","121.331813","0.036277"
"15736","725.000000","695.892368","-312.500000","121.680557","0.772650"
"15746","725.000000","695.102263","-312.500000","121.961411","1.250204"
"15756","725.000000","694.899423","625.000000","122.011424","1.162435"
"15766","725.000000","694.727010","625.000000","122.051840","1.067879"
"15776","725.000000","694.580458","0.000000","122.084518","0.971544"
"15786","725.000000","694.455890","0.000000","122.110954","0.876890"
"15796","725.000000","694.818756","625.000000","121.956101","0.411219"
"15806","725.000000","695.127193","625.000000","121.831493","0.082226"
"15816","725.000000","694.451864","-1250.000000","122.083690","0.606044"
"15826","725.000000","693.877834","-1250.000000","122.286799","0.944059"
"15836","725.000000","693.389909","0.000000","122.450433","1.145587"
"15846","725.000000","692.975173","0.000000","122.582317","1.248259"
"15856","725.000000","692.153897","-625.000000","122.864903","1.655628"
"15866","725.000000","691.455812","-625.000000","123.092615","1.882970"
"15876","725.000000","691.096815","312.500000","123.188055","1.793573"
"15886","725.000000","691.026043","625.000000","123.177000","1.491477"
"15896","725.000000","690.965887","625.000000","123.168298","1.241306"
"15906","725.000000","690.914754","0.000000","123.161457","1.033952"
"15916","725.000000","690.871291","0.000000","123.156086","0.861932"
"15926","725.000000","691.303097","625.000000","122.975626","0.344100"
"15936","725.000000","691.670132","625.000000","122.830395","-0.018348"
"15946","725.000000","691.044613","-1250.000000","123.065976","0.485737"
"15956","725.000000","690.512921","-1250.000000","123.255691","0.813943"
"15966","725.000000","691.701608","2187.500000","122.855691","-0.299795"
"15976","725.000000","692.711991","2187.500000","122.455691","-1.048143"
"15986","725.000000","693.570818","0.000000","122.117136","-1.525575"
"15996","725.000000","694.300820","0.000000","121.874692","-1.804462"
"16006","725.000000","694.686947","-312.500000","121.767402","-1.752471"
"16016","725.000000","695.015155","-0.000000","121.680798","-1.664543"
"16026","725.000000","695.294132","-0.000000","121.610858","-1.554816"
"16036","725.000000","694.359387","-1562.500000","121.994973","-0.496057"
"16046","725.000000","693.564854","-1562.500000","122.304135","0.238781"
"16056","725.000000","693.827001","1250.000000","122.200553","-0.018693"
"16066","725.000000","694.049826","1250.000000","122.117163","-0.193214"
"16076","725.000000","693.770477","-625.000000","122.226256","0.068908"
"16086","725.000000","694.001780","1250.000000","122.137839","-0.129917"
"16096","725.000000","694.198388","1250.000000","122.066643","-0.261220"
"16106","725.000000","695.303005","1250.000000","121.666643","-1.092669"
"16116","725.000000","696.241929","1250.000000","121.326703","-1.625275"
"16126","725.000000","695.633765","-1875.000000","121.589503","-0.813688"
"16136","725.000000","695.116825","-1875.000000","121.800960","-0.237399"
"16146","725.000000","694.677426","0.000000","121.971159","0.161600"
"16156","725.000000","694.303937","0.000000","122.108198","0.428071"
"16166","725.000000","695.158347","1562.500000","121.777950","-0.341071"
"16176","725.000000","694.947095","-2500.000000","121.864544","-0.103855"
"16186","725.000000","694.767531","-2500.000000","121.934241","0.060567"
"16196","725.000000","695.318026","937.500000","121.725982","-0.391942"
"16206","725.000000","695.785947","937.500000","121.558275","-0.687891"
"16216","725.000000","696.418055","312.500000","121.335048","-1.055999"
"16226","725.000000","696.955347","312.500000","121.155202","-1.274633"
"16236","725.000000","697.177670","-312.500000","121.098376","-1.197564"
"16246","725.000000","697.366644","-312.500000","121.052471","-1.109231"
"16256","725.000000","697.527273","0.000000","121.015368","-1.015888"
"16266","725.000000","698.366932","1875.000000","120.720990","-1.484437"
"16276","725.000000","699.080642","1875.000000","120.483808","-1.758518"
"16286","725.000000","700.156046","625.000000","120.116385","-2.267137"
"16296","725.000000","701.070139","625.000000","119.820296","-2.544984"
"16306","725.000000","701.847118","0.000000","119.581597","-2.657571"
"16316","725.000000","702.507550","0.000000","119.389083","-2.654403"
"16326","725.000000","703.537668","625.000000","119.057501","-2.947616"
"16336","725.000000","702.538268","-5000.000000","119.457501","-1.558573"
"16346","725.000000","701.688777","-5000.000000","119.847314","-0.567266"
"16356","725.000000","700.966711","0.000000","120.130724","0.123840"
"16366","725.000000","700.352954","0.000000","120.358896","0.590078"
"16376","725.000000","700.768761","1250.000000","120.190161","0.139417"
"16386","725.000000","701.122197","1250.000000","120.054341","-0.171215"
"16396","725.000000","700.485117","-1250.000000","120.297478","0.372691"
"16406","725.000000","699.943600","-1250.000000","120.493262","0.731367"
"16416","725.000000","701.123935","2187.500000","120.093262","-0.359174"
"16426","725.000000","702.595970","1250.000000","119.693262","-1.464967"
"16436","725.000000","703.847199","1250.000000","119.293262","-2.172957"
"16446","725.000000","703.973244","-1250.000000","119.046696","-1.839202"
"16456","725.000000","704.080383","-1250.000000","119.045036","-1.557072"
"16466","725.000000","704.171450","0.000000","119.043493","-1.318512"
"16476","725.000000","704.248858","0.000000","119.042076","-1.116736"
"16486","725.000000","704.549029","312.500000","118.952663","-1.133526"
"16496","725.000000","704.804175","312.500000","118.880533","-1.110937"
"16506","725.000000","704.552298","-625.000000","118.998568","-0.687249"
"16516","725.000000","703.869454","-1250.000000","119.269750","-0.003523"
"16526","725.000000","703.289036","-1250.000000","119.488061","0.461516"
"16536","725.000000","704.201930","1875.000000","119.135121","-0.361103"
"16546","725.000000","704.977891","1875.000000","118.850943","-0.909651"
"16556","725.000000","704.231207","-1875.000000","119.150798","-0.130374"
"16566","725.000000","703.596526","-1875.000000","119.392176","0.403446"
"16576","725.000000","702.588297","-625.000000","119.762798","1.129340"
"16586","725.000000","701.731303","0.000000","120.061312","1.589068"
"16596","725.000000","701.002857","0.000000","120.301837","1.854010"
"16606","725.000000","700.383679","0.000000","120.495714","1.978551"
